time,seconds_elapsed,z,y,x
1782838079716371500,0.075371337890625,-0.007216328755021095,0.07125224173069,0.035035140812397
1782838079726300400,0.085300537109375,-0.05141862481832504,-0.03053922951221466,0.019462155178189278
1782838079736229400,0.0952294921875,-0.08301915973424911,-0.10127971321344376,-0.0035467580892145634
1782838079746158600,0.10515869140625,-0.10688485950231552,-0.11480000615119934,-0.03270712494850159
1782838079756088600,0.115088623046875,-0.09875023365020752,-0.07808087766170502,-0.057005804032087326
1782838079766017500,0.125017578125,-0.06935048848390579,-0.03840753808617592,-0.06936971098184586
1782838079775946500,0.134946533203125,-0.021442081779241562,-0.010544747114181519,-0.07356791943311691
1782838079785875500,0.14487548828125,0.07179220020771027,0.015120037831366062,-0.06966865062713623
1782838079795805400,0.154805419921875,0.01905015856027603,0.013095502741634846,-0.043688446283340454
1782838079805734700,0.164734619140625,0.11473769694566727,-0.01671922393143177,0.005454669706523418
1782838079815663600,0.17466357421875,-0.0029974551871418953,-0.03928312286734581,0.04894541949033737
1782838079825592600,0.184592529296875,0.0639977678656578,-0.055870987474918365,0.07304450124502182
1782838079835522300,0.194522216796875,-0.04021412134170532,-0.0242997445166111,0.035963185131549835
1782838079845451500,0.204451416015625,0.05726013332605362,-0.037304334342479706,-0.013865021988749504
1782838079855380500,0.21438037109375,-0.03895162045955658,-0.023628467693924904,-0.06431381404399872
1782838079865309400,0.224309326171875,0.049997102469205856,-0.04051727056503296,-0.07641108334064484
1782838079875239700,0.23423974609375,-0.057895809412002563,-0.02241602912545204,-0.07925214618444443
1782838079885168600,0.244168701171875,0.0431082621216774,0.015000229701399803,-0.04883275926113129
1782838079895097600,0.25409765625,-0.03900604695081711,0.07760155946016312,-0.021006718277931213
1782838079905026600,0.264026611328125,0.06190778315067291,0.07720740884542465,0.011073984205722809
1782838079914956500,0.27395654296875,-0.04305325448513031,0.06496139615774155,0.030023708939552307
1782838079924886000,0.283885986328125,0.0205463245511055,0.000873456709086895,0.04691975191235542
1782838079934815200,0.293815185546875,-0.08620887994766235,-0.031465306878089905,0.02624909207224846
1782838079944744200,0.303744140625,-0.009095239453017712,-0.08632776141166687,0.007316878996789455
1782838079954674000,0.313673828125,-0.0961047038435936,-0.09150654822587967,-0.03739359974861145
1782838079964603100,0.32360302734375,-0.03003743290901184,-0.09637660533189774,-0.07681003212928772
1782838079974532000,0.333531982421875,-0.12201902270317078,-0.07722421735525131,-0.11318215727806091
1782838079984461000,0.3434609375,-0.05802853778004646,-0.07994893938302994,-0.12118114531040192
1782838079994391000,0.35339111328125,-0.11427423357963562,-0.042432717978954315,-0.13373368978500366
1782838080004320300,0.3633203125,-0.036581672728061676,-0.05030224099755287,-0.13184568285942078
1782838080014249000,0.3732490234375,-0.07424116879701614,-0.045457419008016586,-0.13648198544979095
1782838080024178000,0.383177978515625,-0.03570921719074249,-0.054946303367614746,-0.11435962468385696
1782838080034108200,0.393108154296875,-0.0891018658876419,-0.01934889331459999,-0.09196297079324722
1782838080044037000,0.403037109375,-0.05188996344804764,-0.03262389823794365,-0.0547742061316967
1782838080053966000,0.412966064453125,-0.0712285041809082,-0.010323652997612953,-0.02936445362865925
1782838080063895000,0.42289501953125,-0.029658041894435883,-0.036151859909296036,-0.009567325934767723
1782838080073825000,0.432824951171875,-0.03748347610235214,-0.04206700623035431,-0.025040557608008385
1782838080083754000,0.44275390625,-0.019455794245004654,-0.08016499876976013,-0.04759631305932999
1782838080093683000,0.452682861328125,-0.015195001848042011,-0.08804475516080856,-0.0791369304060936
1782838080103612200,0.462612060546875,-0.008293851278722286,-0.08364458382129669,-0.07663656026124954
1782838080113542100,0.472542236328125,0.005797200836241245,-0.04862268269062042,-0.0689312294125557
1782838080123471000,0.48247119140625,-0.011262793093919754,-0.0378599688410759,-0.06302656978368759
1782838080133400000,0.492400146484375,0.01441860105842352,-0.019301729276776314,-0.06494591385126114
1782838080143330000,0.502330078125,-0.006770621985197067,-0.011211540549993515,-0.07429075986146927
